title,text,rating
"""A380 was an uncomfortable flight""","['believed', 'qantas', 'advertised', 'changes', 'economy', 'seating', 'clear', 'advertising', 'premium', 'economy', 'seats', 'found', 'a', 'uncomfortable', 'flight', 'person', 'front', 'reclines', 'left', 'hardly', 'leg', 'rom', 'also', 'found', 'trays', 'smaler', 'toilets', 'smaler', 'would', 'never', 'fly', 'qantas', 'found', 'ground', 'staf', 'rude', 'unhelpful', 'complained', 'put', 'party', 'together', 'even', 'placed', 'two', 'tenage', 'girls', 'party', 'next', 'young', 'man', 'ground', 'staf', 'explained', 'could', 'make', 'seating', 'changes', 'lucky', 'flight', 'crew', 'able', 'arange', 'seating', 'arangements']",0
"""seats very spacious""","['lhrhkg', 'got', 'upgraded', 'premium', 'economy', 'ways', 'even', 'economy', 'clas', 'service', 'god', 'seats', 'spacious', 'especialy', 'big', 'person', 'ife', 'great', 'choice', 'easily', 'reach', 'side', 'armrest', 'recline', 'god', 'let', 'slep', 'hours', 'straight', 'return', 'journey', 'luckily', 'row', 'ways', 'god', 'row', 'mising', 'window']",1
"""seats are very comfortable""","['sydlax', 'phoned', 'paid', 'exit', 'row', 'seat', 'flight', 'wel', 'worth', 'aud', 'customer', 'service', 'oficer', 'phone', 'said', 'id', 'hapy', 'seat', 'flight', 'reconfigured', 'sure', 'meant', 'boarded', 'realised', 'premium', 'economy', 'seat', 'seats', 'comfortable', 'enjoyed', 'extra', 'seat', 'width', 'elbow', 'rom', 'service', 'fantastic', 'seated', 'directly', 'behind', 'pe', 'drinks', 'cart', 'far', 'away', 'seat', 'nice', 'god', 'recline', 'compared', 'regular', 'economy', 'knocking', 'elbows', 'god', 'tv', 'table', 'located', 'arm', 'rests', 'easily', 'acesible', 'window', 'side', 'seats', 'ability', 'squeze', 'shoes', 'pilow', 'seat', 'wal', 'let', 'lack', 'storage', 'acesing', 'boksmagazines', 'toiletries', 'neded', 'aces', 'locker', 'time']",1
"""managed a decent amount of sleep""","['premium', 'economy', 'lhrsydlhr', 'a', 'eye', 'j', 'k', 'exit', 'row', 'rear', 'right', 'cabin', 'managed', 'get', 'back', 'gave', 'us', 'me', 'wife', 'mases', 'legrom', 'isue', 'recline', 'ok', 'managed', 'decent', 'amount', 'slep', 'though', 'stil', 'felt', 'like', 'airline', 'slep', 'rather', 'truly', 'restful', 'slep', 'fod', 'ordinary', 'truth', 'though', 'nicely', 'served', 'linen', 'china', 'etc', 'staf', 'excelent', 'thre', 'four', 'legs', 'adresed', 'name', 'several', 'ocasions', 'smiling', 'crew', 'sydsin', 'leg', 'customer', 'services', 'manager', 'walked', 'around', 'met', 'everyone', 'cabin', 'shok', 'hands', 'thanked', 'us', 'flying', 'qantas', 'then', 'repeated', 'aproached', 'sin', 'premium', 'economy', 'cabin', 'quite', 'close', 'tail', 'lateral', 'movement', 'quite', 'noticeable', 'turbulence', 'ife', 'firstclas', 'touch', 'scren', 'intuitive', 'interface', 'loads', 'choice', 'first', 'time', 'ive', 'taken', 'pasing', 'interest', 'disapointment', 'scren', 'stowed', 'takeof', 'landing', 'precisely', 'skycam', 'tail', 'entertaining', 'cant', 'watch', 'part', 'procedings', 'finaly', 'beware', 'two', 'seats', 'best', 'cabin', 'legrom', 'also', 'chiliest', 'may', 'near', 'galey', 'coled', 'may', 'next', 'dor', 'though', 'cant', 'believe', 'would', 'cause', 'draught', 'case', 'much', 'warmer', 'rows', 'forward', 'cover', 'wel', 'excelent', 'blankets', 'avoid', 'worst', 'stil', 'uncomfortably', 'col', 'draught', 'faces', 'true', 'trips', 'both', 'as', 'diferent', 'aircraft', 'id', 'recomend', 'premium', 'economy', 'im', 'sure', 'best', 'place', 'sit', 'ultimate', 'measure', 'wife', 'sufered', 'lot', 'les', 'usual', 'terminal', 'jetlag', 'weve', 'done', 'trip', 'quite', 'lot', 'said', 'would', 'true', 'standard', 'economy', 'theres', 'going', 'back', 'economy', 'now']",1
"""requested an emergency exit seat""","['melbourne', 'london', 'qantas', 'thought', 'part', 'one', 'world', 'aliance', 'ba', 'club', 'card', 'holder', 'would', 'alowed', 'chose', 'seat', 'online', 'be', 'requested', 'emergency', 'exit', 'seat', 'legrom', 'told', 'would', 'pay', 'aditional', 'au', 'however', 'services', 'desk', 'informed', 'wanted', 'exit', 'seat', 'sat', 'window', 'would', 'pay', 'anything', 'given', 'section', 'dor', 'sticking', 'would', 'result', 'legs', 'slight', 'angled', 'way', 'pasenger', 'next', 'me', 'wel', 'worth', 'saved', 'money', 'would', 'recomend', 'anyone', 'wish', 'legrom', 'made', 'geting', 'seat', 'great', 'one', 'neds', 'stretch', 'legs', 'regularly', 'long', 'flight']",0
"""leaving room for only one foot""","['half', 'fot', 'space', 'economy', 'c', 'aisle', 'seats', 'ocupied', 'entertainment', 'system', 'box', 'leaving', 'rom', 'one', 'fot', 'aded', 'amusement', 'box', 'gets', 'quite', 'hot', 'seat', 'pitch', 'im', 'negative', 'knerom', 'hours', 'this', 'excruciating', 'given', 'choice', 'entertainment', 'somewhere', 'put', 'left', 'fot', 'id', 'take', 'fotspace', 'heartbeat']",0
"""recline enough for comfortable sleep""","['laxmel', 'premium', 'economy', 'similar', 'experience', 'old', 'qantas', 'busines', 'dreamtime', 'seats', 'wide', 'around', 'shoulders', 'seats', 'recline', 'enough', 'comfortable', 'slep', 'wide', 'enough', 'troubled', 'neighbour', 'large', 'size', 'screns', 'armrest', 'stored', 'meal', 'service', 'exceptional', 'beter', 'many', 'airlines', 'busines', 'clas', 'pre', 'takeof', 'drinks', 'linen', 'tablecloths', 'stel', 'cutlery', 'glas', 'wine', 'glases', 'china', 'crockery', 'fine', 'wines', 'even', 'plunger', 'cofe', 'economy', 'les', 'half', 'price', 'busines', 'product', 'use', 'frequently']",1
"""no room to store any extra luggage""","['recently', 'flew', 'a', 'run', 'qantas', 'loking', 'forward', 'aparent', 'improved', 'comfort', 'aforded', 'a', 'economy', 'find', 'superior', 'leg', 'rom', 'seat', 'front', 'much', 'les', 'theres', 'neting', 'put', 'fet', 'useles', 'rom', 'store', 'extra', 'lugage', 'may', 'im', 'sure', 'hype', 'seat', 'pitch', 'another', 'note', 'flew', 'todler', 'whilst', 'big', 'use', 'basinets', 'already', 'order']",0
"""noticed no GF foods""","['verified', 'gluten', 'fre', 'went', 'get', 'something', 'eat', 'noticed', 'gf', 'fods', 'apart', 'salad', 'asked', 'something', 'gluten', 'fre', 'told', 'anything', 'dont', 'know', 'pay', 'lot', 'money', 'busines', 'clas', 'choice', 'rabit', 'fod', 'sick', 'it']",0
"""The lounge was pretty grim""","['trip', 'verified', 'lounge', 'prety', 'grim', 'windows', 'lok', 'out', 'fod', 'choices', 'limited', 'seating', 'limited', 'likely', 'due', 'time', 'day', 'bar', 'selfserve', 'fridge']",0
"""really let their standards slip""","['verified', 'qantas', 'realy', 'let', 'standards', 'slip', 'lounge', 'average', 'beverages', 'quality', 'get', 'home', 'botle', 'wines', 'fod', 'non', 'existent', 'cubed', 'chese', 'salads', 'bread', 'soup', 'actual', 'hot', 'fod', 'items', 'lunch', 'used', 'like', 'visiting', 'lounge', 'meal', 'superior', 'wines', 'long', 'trip', 'thing', 'here', 'canot', 'flagship', 'qantas', 'lounge', 'it', 's', 'embarasing', 'compared', 'airline', 'lounges', 'say', 'seating', 'okay', 'fre', 'drinks', 'okay']",0
"""The lounge is absolutely filthy""","['verified', 'lounge', 'absolutely', 'filthy', 'chairs', 'couches', 'stained', 'everywhere', 'carpet', 'vacumed', 'cleaned', 'long', 'time', 'fabric', 'lounge', 'seats', 'disrepair', 'por', 'choice', 'fod', 'actualy', 'much', 'chose', 'am', 'old', 'salads', 'grapes', 'stick', 'vegetables', 'humus', 'dip', 'thats', 'it', 'disgrace', 'shameful', 'qantas', 'beter', 'staying', 'downstairs', 'much', 'much', 'fod', 'choices']",0
"""The lounge was filthy""","['verified', 'fod', 'por', 'lot', 'cutlery', 'loked', 'like', 'rinsed', 'washed', 'properly', 'lounge', 'filthy', 'furniture', 'threadbare', 'carpet', 'spots', 'disgusting', 'male', 'toilets', 'exces', 'spare', 'toilet', 'rols', 'stacked', 'everywhere', 'sink', 'overflows', 'black', 'mould', 'filth', 'ladies', 'bathroms', 'worse', 'stals', 'order', 'one', 'member', 'staf', 'could', 'barely', 'speak', 'english', 'qantas', 'ashamed', 'this', 'disapointing', 'flying', 'busines', 'clas', 'ticket', 'paid', 'personaly']",0
"""service is friendly and efficient""","['trip', 'verified', 'lounge', 'large', 'enough', 'easily', 'acesible', 'busy', 'service', 'friendly', 'eficient', 'fod', 'god', 'drink', 'choices', 'quality', 'great', 'cleanlines', 'great', 'seating', 'comfortable', 'large', 'windows', 'lok', 'onto', 'airport', 'apron']",1
"""not a special experience""","['trip', 'verified', 'crowded', 'lounge', 'limited', 'ofer', 'drinks', 'fod', 'nothing', 'special', 'arive', 'early', 'stil', 'beter', 'waiting', 'gate', 'definitely', 'special', 'experience', 'qantas', 'standard']",0
"""very tired and poorly staffed""","['trip', 'verified', 'qantas', 'busines', 'clas', 'lounge', 'tired', 'porly', 'stafed', 'flors', 'dirty', 'towels', 'showers', 'they', 'didnt', 'get', 'delivery', 'advised', 'front', 'desk', 'staf', 'smile', 'told', 'use', 'paper', 'towels', 'dry', 'of', 'tap', 'handles', 'mising', 'mould', 'throughout', 'showers', 'absolutely', 'disgusting', 'visit', 'to', 'oh', 'coming', 'long', 'haul', 'want', 'shower', 'like', 'me', 'bring', 'towel', 'wrench', 'tap', 'handle']",0
"""a pleasant environment to wait""","['verified', 'lhr', 'qantas', 'busines', 'lounge', 'pleasant', 'surprise', 'restaurant', 'ground', 'level', 'nice', 'selection', 'fod', 'table', 'service', 'although', 'side', 'note', 'platinum', 'members', 'apear', 'aces', 'reserved', 'tables', 'limited', 'options', 'member', 'deserts', 'bit', 'limited', 'selfservice', 'upstairs', 'bar', 'seating', 'area', 'quite', 'high', 'quality', 'lower', 'level', 'litle', 'bit', 'hectic', 'overal', 'stil', 'pleasant', 'environment', 'wait', 'flight', 'fels', 'higher', 'quality', 'lounges', 'sydney']",0
"""food that is of such low standard""","['verified', 'starts', 'abrupt', 'patronising', 'welcome', 'gatekepers', 'sets', 'tone', 'rest', 'experience', 'terible', 'cofe', 'fod', 'low', 'standard', 'very', 'limited', 'options', 'lounge', 'fels', 'dated', 'realy', 'embarasment', 'qantas']",0
"""the experience was terrifying""","['trip', 'verified', 'purchased', 'flight', 'ticket', 'qantas', 'website', 'china', 'airlines', 'codeshare', 'flight', 'sydney', 'taipei', 'upon', 'ariving', 'front', 'desk', 'qantas', 'busines', 'clas', 'lounge', 'presented', 'flight', 'ticket', 'flight', 'code', 'qantas', 'membership', 'number', 'asked', 'front', 'desk', 'staf', 'verify', 'lounge', 'reservation', 'as', 'lounge', 'redem', 'amex', 'credit', 'card', 'invitation', 'didnt', 'even', 'notice', 'flight', 'ticket', 'said', 'we', 'never', 'work', 'china', 'airline', 'know', 'ticket', 'from', 'eventualy', 'probably', 'realized', 'wrong', 'let', 'lounge', 'rom', 'se', 'photo', 'bufet', 'area', 'mesy', 'uncomfortable', 'nothing', 'refiled', 'sem', 'one', 'cleaning', 'stayed', 'minutes', 'so', 'sum', 'up', 'experience', 'terifying']",0
"""Extremely poor food offering""","['trip', 'verified', 'overcrowded', 'lacking', 'would', 'expect', 'busines', 'clas', 'lounge', 'due', 'flight', 'delays', 'lounge', 'around', 'hours', 'extremely', 'por', 'fod', 'ofering', 'decent', 'breakfast', 'option', 'lunch', 'non', 'lunch', 'generous', 'description', 'cal', 'unapealing', 'chili', 'con', 'carne', 'a', 'cheap', 'stingy', 'copout', 'ofering', 'also', 'favoured', 'british', 'airways', 'universaly', 'unapealing', 'meal', 'choice', 'decent', 'lunchtime', 'ofering', 'oficious', 'staf', 'found', 'rather', 'surprise', 'like', 'theyre', 'favour', 'leting', 'their', 'lounge', 'many', 'lesons', 'learnt', 'do']",0
"""facilities an absolute joke""","['trip', 'verified', 'worst', 'lounge', 'far', 'come', 'acros', 'catering', 'average', 'nothing', 'standout', 'usualy', 'always', 'find', 'something', 'decent', 'eat', 'thing', 'remotely', 'liked', 'beverages', 'alcohol', 'hiden', 'given', 'asked', 'facilities', 'absolute', 'joke', 'one', 'shower', 'even', 'lock', 'qantas', 'let', 'premium', 'pasengers', 'use', 'lounge', 'beyond', 'comprehension', 'lounge', 'team', 'polite', 'highlight', 'point', 'out']",0
"""a good rest before boarding""","['trip', 'verified', 'checked', 'early', 'went', 'straight', 'busines', 'clas', 'lounge', 'easy', 'find', 'quite', 'spacious', 'also', 'quite', 'busy', 'plenty', 'fod', 'god', 'choice', 'items', 'breakfast', 'lounge', 'also', 'conected', 'wifi', 'easy', 'internet', 'sped', 'adequate', 'relatively', 'quiet', 'no', 'flight', 'anouncements', 'made', 'quite', 'god', 'rest', 'boarding', 'far', 'lounge', 'boarding', 'gatei']",1
"""The seating is ample""","['trip', 'verified', 'used', 'lounge', 'even', 'though', 'flying', 'cathay', 'pacific', 'home', 'lounge', 'qantas', 'f', 'combined', 'lounge', 'grades', 'flyers', 'also', 'open', 'terminal', 'background', 'noise', 'ocasionaly', 'anouncements', 'one', 'favourite', 'qantas', 'lounges', 'london', 'singapore', 'sydney', 'first', 'amongst', 'best', 'there', 'seating', 'ample', 'one', 'thing', 'qantas', 'might', 'consider', 'puting', 'recliners', 'quiet', 'spot', 'hour', 'stop', 'moments', 'kip', 'would', 'great', 'fod', 'choices', 'great', 'comunal', 'table', 'god', 'place', 'met', 'chat', 'felow', 'travelers', 'showers', 'god', 'quite', 'like', 'cathay', 'ones', 'job', 'great', 'bar', 'also', 'one', 'world', 'f', 'default', 'list', 'flying', 'hk']",1
"""lack of customer service""","['trip', 'verified', 'expected', 'know', 'space', 'strugling', 'overcrowding', 'even', 'extension', 'lounge', 'due', 'recent', 'renovations', 'yet', 'find', 'large', 'space', 'personality', 'reception', 'semed', 'like', 'space', 'staf', 'congregate', 'rather', 'warm', 'welcome', 'pasengers', 'much', 'seating', 'including', 'bars', 'islands', 'bufet', 'spread', 'options', 'fod', 'limited', 'would', 'rather', 'eat', 'terminal', 'changi', 'airport', 'one', 'best', 'staf', 'present', 'cleaning', 'asisting', 'could', 'save', 'face', 'lack', 'customer', 'service', 'catering', 'even', 'power', 'plugs', 'due', 'disapointment', 'partner', 'went', 'british', 'airways', 'lounge', 'top', 'notch', 'would', 'recomend', 'lounge', 'realy', 'neds', 'game', 'opening', 'first', 'clas', 'lounge', 'give', 'beter', 'experience', 'higher', 'tier', 'pasengers']",0
"""decent food offerings""","['verified', 'busines', 'clas', 'lounge', 'wel', 'stocked', 'decent', 'fod', 'oferings', 'clean', 'staf', 'constantly', 'walking', 'around', 'checking', 'pasengers', 'great', 'shower', 'facilities', 'amenities', 'thing', 'mising', 'great', 'view', 'apron', 'obstructed', 'gues', 'want', 'would', 'visit', 'first', 'clas', 'lounge', 'one', 'story', 'up', 'honestly', 'one', 'best', 'parts', 'traveling', 'qantas']",1
"""one of the best lounges""","['trip', 'verified', 'one', 'best', 'lounges', 'visited', 'dining', 'area', 'wel', 'served', 'great', 'selection', 'menu', 'breakfast', 'wonder', 'diner', 'shower', 'roms', 'clean', 'plenty', 'space', 'even', 'spa', 'neds', 'reservation']",1
"""the place was heaving""","['trip', 'verified', 'im', 'probably', 'company', 'many', 'frequent', 'flyers', 'gripe', 'otherwise', 'superb', 'lounge', 'changi', 'become', 'complete', 'scrum', 'certain', 'times', 'qf', 'en', 'route', 'sydney', 'place', 'heaving', 'quick', 'shower', 'plate', 'fruit', 'bar', 'otherwise', 'place', 'packed', 'qantas', 'ned', 'control', 'numbers', 'limiting', 'qantas', 'club', 'members', 'new', 'first', 'lounge', 'canot', 'come', 'son', 'enough']",1
"""one of my favourite QF lounges""","['trip', 'verified', 'london', 'lounge', 'great', 'place', 'visit', 'great', 'bars', 'upstairs', 'downstairs', 'plus', 'table', 'service', 'bufet', 'god', 'although', 'time', 'sponge', 'cake', 'mising', 'got', 'early', 'quite', 'hours', 'spend', 'there', 'get', 'busy', 'tok', 'refuge', 'bok', 'stores', 'outside', 'heading', 'flight', 'great', 'barman', 'time', 'amusing', 'staf', 'could', 'litle', 'friendly', 'overal', 'one', 'favourite', 'qf', 'lounges']",1
"""superb First Class lounge""","['trip', 'verified', 'qf', 'platinum', 'advantages', 'one', 'superb', 'first', 'clas', 'lounge', 'sydney', 'respects', 'superb', 'place', 'away', 'hours', 'im', 'creature', 'habit', 'salt', 'peper', 'squid', 'pork', 'bao', 'buns', 'me', 'champagne', 'also', 'even', 'though', 'am', 'one', 'would', 'expect', 'lounge', 'operated', 'sofitel', 'things', 'run', 'wel', 'great', 'view', 'main', 'runway', 'sadly', 'run', 'catch', 'plane']",1
"""ample seating for work""","['trip', 'verified', 'strata', 'lounge', 'design', 'ample', 'seating', 'work', 'fantastic', 'peak', 'hours', 'lack', 'tables', 'eating', 'disapointing', 'though', 'bigest', 'improvement', 'neded', 'qualityavailability', 'restroms', 'locks', 'work', 'lack', 'chairs', 'lack', 'ample', 'hoks', 'disapointing', 'nevertheles', 'great', 'thing', 'strata', 'consistent', 'efort', 'improve', 'fod', 'oferings', 'mornings', 'visit', 'dishes', 'outstanding', 'smoked', 'salmon', 'great', 'sushi', 'gourmet', 'oferings', 'superb', 'ofpeak', 'hours', 'peaceful', 'atmosphere', 'realy', 'enjoyable']",1
"""experience was extremely poor""","['trip', 'verified', 'used', 'qantas', 'busines', 'lounge', 'sydney', 'prior', 'flight', 'paris', 'used', 'lounge', 'many', 'ocasions', 'past', 'visit', 'disapointing', 'ariving', 'sat', 'next', 'power', 'points', 'could', 'charge', 'phone', 'none', 'four', 'points', 'worked', 'forced', 'move', 'another', 'chair', 'noticed', 'fod', 'remains', 'carpet', 'flight', 'caled', 'almost', 'two', 'hours', 'later', 'carpet', 'also', 'dirty', 'ned', 'cleaning', 'replacement', 'chair', 'same', 'hot', 'fod', 'extremely', 'disapointing', 'tasteles', 'soup', 'one', 'hot', 'meal', 'extremely', 'por', 'chese', 'available', 'smal', 'cubes', 'cheap', 'chedar', 'red', 'wine', 'crimes', 'average', 'wine', 'retails', 'per', 'botle', 'hardly', 'wine', 'inspire', 'busines', 'clas', 'travelers', 'whole', 'experience', 'extremely', 'por', 'particularly', 'qantas', 'home', 'lounge']",0
"""A very pleasant space ""","['trip', 'verified', 'pleasant', 'space', 'spend', 'minutes', 'long', 'flight', 'europe', 'final', 'flight', 'home', 'wekday', 'mornings', 'lounge', 'busy', 'day', 'visited', 'shortage', 'seats', 'nice', 'breakfast', 'barista', 'made', 'cofe', 'catching', 'flight', 'gold', 'coast']",1
"""disappointment was the food""","['trip', 'verified', 'reading', 'reviews', 'excited', 'visit', 'space', 'flight', 'home', 'sydney', 'interior', 'contemporary', 'great', 'view', 'tarmac', 'atracts', 'amazing', 'natural', 'lighting', 'plenty', 'seating', 'charging', 'ports', 'staf', 'friendly', 'helpful', 'whenever', 'neded', 'shower', 'facilities', 'great', 'to', 'incredibly', 'clean', 'main', 'disapointment', 'fod', 'mainly', 'fod', 'snack', 'rather', 'decent', 'meal', 'third', 'party', 'lounge', 'decent', 'recomend', 'spending', 'hour', 'space', 'flight']",0
"""catering is first class""","['trip', 'verified', 'anyone', 'chance', 'visit', 'qantas', 'lounge', 'hong', 'kong', 'seize', 'oportunity', 'tended', 'bar', 'marvel', 'catering', 'first', 'clas', 'enough', 'shower', 'roms', 'even', 'peak', 'departure', 'times', 'roms', 'luxurious', 'spotlesly', 'maintained', 'lounges', 'large', 'windows', 'overlok', 'departure', 'gates', 'tarmac', 'lamentably', 'night', 'reflect', 'concourse', 'lighting', 'prety', 'opaque', 'would', 'ideal', 'daytime', 'visit', 'atendants', 'personable', 'outgoing', 'believe', 'reflects', 'australian', 'culture', 'flying', 'busines', 'clas', 'royal', 'jordanian', 'choice', 'five', 'cathay', 'pacific', 'lounges', 'wel', 'qantas', 'lounge', 'lifetime', 'member', 'also', 'could', 'visited', 'united', 'club', 'actualy', 'right', 'departure', 'gate', 'think', 'made', 'right', 'choice', 'going', 'qf']",1
